Event_ID	timestamp	location.long	location.lat	individual.taxon.canonical.name	tag.local.identifier	individual.local.identifier (ID)	study.name	country
119800	12/11/2015 20:13	-56.153655	-19.577111	Panthera onca	921941	104	Rio Negro	Brazil
119801	12/12/2015 06:12	-56.153612	-19.577004	Panthera onca	921941	104	Rio Negro	Brazil
119802	12/12/2015 11:13	-56.153612	-19.5771	Panthera onca	921941	104	Rio Negro	Brazil
119803	12/12/2015 16:13	-56.153634	-19.577047	Panthera onca	921941	104	Rio Negro	Brazil
119804	12/13/15 2:13	-56.153741	-19.577154	Panthera onca	921941	104	Rio Negro	Brazil
119805	12/13/15 7:13	-56.153634	-19.577068	Panthera onca	921941	104	Rio Negro	Brazil
119806	12/13/15 12:13	-56.153634	-19.577079	Panthera onca	921941	104	Rio Negro	Brazil
119807	12/13/15 17:13	-56.153634	-19.577068	Panthera onca	921941	104	Rio Negro	Brazil
119808	12/13/15 22:13	-56.153612	-19.577057	Panthera onca	921941	104	Rio Negro	Brazil
119809	12/14/15 13:13	-56.153591	-19.577036	Panthera onca	921941	104	Rio Negro	Brazil
119810	06/01/2016 23:35	-56.153054	-19.578023	Panthera onca	921941	104	Rio Negro	Brazil
119811	06/02/2016 09:36	-56.15314	-19.57812	Panthera onca	921941	104	Rio Negro	Brazil
119812	06/02/2016 14:36	-56.153054	-19.578034	Panthera onca	921941	104	Rio Negro	Brazil
119813	06/02/2016 19:36	-56.153119	-19.578044	Panthera onca	921941	104	Rio Negro	Brazil
119814	06/03/2016 00:35	-56.153097	-19.578098	Panthera onca	921941	104	Rio Negro	Brazil
119815	06/03/2016 05:36	-56.153076	-19.578044	Panthera onca	921941	104	Rio Negro	Brazil
119816	06/03/2016 15:36	-56.153076	-19.578087	Panthera onca	921941	104	Rio Negro	Brazil
119817	06/03/2016 20:36	-56.153097	-19.578087	Panthera onca	921941	104	Rio Negro	Brazil
119818	6/22/16 13:08	-56.153162	-19.577959	Panthera onca	921941	104	Rio Negro	Brazil
119819	6/22/16 18:08	-56.153097	-19.578077	Panthera onca	921941	104	Rio Negro	Brazil
119820	6/22/16 23:07	-56.153097	-19.578077	Panthera onca	921941	104	Rio Negro	Brazil
119821	6/23/16 4:08	-56.153097	-19.578034	Panthera onca	921941	104	Rio Negro	Brazil
119822	6/23/16 9:08	-56.153119	-19.578012	Panthera onca	921941	104	Rio Negro	Brazil
119823	6/23/16 14:08	-56.153119	-19.578077	Panthera onca	921941	104	Rio Negro	Brazil
119824	6/23/16 19:07	-56.153097	-19.57812	Panthera onca	921941	104	Rio Negro	Brazil
119825	6/24/16 0:08	-56.151681	-19.578162	Panthera onca	921941	104	Rio Negro	Brazil
